GENUS_SPECIES,taxonomic_class
Phalacrocorax capensi,Aves
Sterna caspia,Aves
Sterna hirundo,Aves
Larus dominicanus,Aves
Larus hartlaubii,Aves
Pelecanus onocrotalus,Aves
Sterna bergii,Aves
Sterna sandvicensis,Aves
Larus cirrocephalus,Aves
Chlidonias hybridus,Aves
Chlidonias leucopteru,Aves
Sterna albifrons,Aves
Sterna bengalensis,Aves
Sterna balaenarum,Aves
Sterna paradisaea,Aves
Larus pipixcan,Aves
Procellaria aequinoct,Aves
Phalacrocorax coronat,Aves
Phalacrocorax neglect,Aves
Sterna dougallii,Aves
Larus fuscus,Aves
Sterna vittata,Aves
Sterna anaethetus,Aves
Sterna fuscata,Aves
Larus ridibundus,Aves
Anous minutus,Aves
Aptenodytes forsteri,Aves
Diomedea amsterdamens,Aves
Eudyptes chrysocome,Aves
Eudyptes glaucoides,Aves
Garrodia nereis,Aves
Gygis alba,Aves
Kermadec isla,Malacostraca
Larus leucopthalmus,Aves
Megadyptes antipodes,Aves
Morus hybrid,Aves
Pachyptila crassirost,Aves
Pagodroma nivea,Aves
Pelecanoides georgicus,Aves
Pelecanoides urinatrix,Aves
Phalacrocorax atricep,Aves
Phalacrocorax campbel,Aves
Pterodoma nigripennis,Insecta
Pterodroma arminjonia,Aves
Pterodroma inexpectat,Aves
Pterodroma neglecta,Aves
Puffinus atrodorsalis,Aves
Puffinus tenuirostris,Aves
Pygoscelis adeliae,Aves
Pygoscelis antartica,Aves
Sterna hybrid,Aves
Sterna virgata,Aves
Stercorarius parasiti,Aves
Lugensa pterodroma,Aves
Phaethon lepturus,Aves
Morus capensis,Aves
Larus sabini,Aves
Catharacta antarctica,Aves
Puffinus griseus,Aves
Bulweria bulwerii,Aves
Fregetta tropica,Aves
Fulmarus glacialoides,Aves
Thalassarche melanoph,Aves
Chlidonias niger,Aves
Stercorarius pomarinu,Aves
Sterna maxima,Aves
Harpacticoida ,Hexanauplia
Oncaea ,Hexanauplia
Calanoides ,Hexanauplia
Calanoides carinatus,Hexanauplia
Calanus agulhensis,Hexanauplia
Centropages ,Hexanauplia
Clausocalanus ,Hexanauplia
Corycaeus ,Hexanauplia
Ctenocalanus ,Hexanauplia
Metridia ,Hexanauplia
Oithona ,Hexanauplia
Paracalanus parvus,Hexanauplia
Paracalanus scotti,Hexanauplia
Pleuromamma ,Hexanauplia
Rhincalanus ,Hexanauplia
Uria aalge,Aves
Larus marinus,Aves
Phalacrocorax carbo,Aves
Larus argentatus,Aves
Alca torda,Aves
Fulmarus glacialis,Aves
Phalacrocorax aristotelis,Aves
Rissa tridactyla,Aves
Fratercula arctica,Aves
Larus canus,Aves
Cepphus grylle,Aves
Stercorarius skua,Aves
Larus melanocephalus,Aves
Stercorarius parasiticus,Aves
Sternula albifrons,Aves
Puffinus puffinus,Aves
Sterna paradisaea/hirundo,Aves
Hydrobates pelagicus,Aves
Morus bassanus,Aves
Oceanodroma leucorhoa,Aves
Larus michahellis,Aves
Actinocyclus octonarius,Coscinodiscophyceae
Dinophyceae ,Dinophyceae
Protoperidinium minutum,Dinophyceae
Cylindropyxis tremulans,Bacillariophyceae
Halosphaera viridis,Pyramimonadophyceae
Thalassiosira antarctica,Coscinodiscophyceae
Diplopelta parva,Dinophyceae
Katodinium fungiforme,Dinophyceae
Cyclotella choctawhatcheena,Coscinodiscophyceae
Heterocapsa rotundata,Dinophyceae
Pinnularia baltica,Bacillariophyceae
Amphidinium fusiforme,Dinophyceae
Alexandrium insuetum,Dinophyceae
Amphidinium larvale,Dinophyceae
Amphidinium sphenoides,Dinophyceae
Chaetoceros invisibilis,Coscinodiscophyceae
Chlamydomonas ,Chlorophyceae
Entomoneis kjelmanii,Bacillariophyceae
Eutreptiella braarudii,Euglenida
Eutreptiella eupharyngea,Euglenida
Fossula arctica,Bivalvia
Fragilaria striatula,Fragilariophyceae
Fragilariopsis cylindrus,Bacillariophyceae
Fragilariopsis oceanica,Bacillariophyceae
Gomphonema ,Bacillariophyceae
Karenia brevis,Dinophyceae
Mastogloia ,Bacillariophyceae
Micracanthodinium claytonii,Dinophyceae
Navicula transitans,Bacillariophyceae
Nitzschia frigida,Bacillariophyceae
Ochromonas crenata,Chrysophyceae
Plagiotropis lepidoptera,Bacillariophyceae
Pleurosigma finmarchicum,Bacillariophyceae
Sarcinochrysis ,Pelagophyceae
Scrippsiella trochoidea,Dinophyceae
Synedropsis hyperborea,Fragilariophyceae
Gymnodinium japonicum,Dinophyceae
Gymnodinium lebourae,Dinophyceae
Pseudogomphonema kamtschaticum,Bacillariophyceae
Actinocyclus curvatulus,Coscinodiscophyceae
Cochlodinium brandtii,Dinophyceae
Cylindrotheca closterium,Bacillariophyceae
Diploneis littoralis,Bacillariophyceae
Diplopsalopsis orbicularis,Dinophyceae
Fragilaria crotonensis,Fragilariophyceae
Grammatophora arctica,Bivalvia
Hantzschia ,Bacillariophyceae
Katodinium glaucum,Dinophyceae
Melosira arctica,Coscinodiscophyceae
Navicula pelagica,Enopla
Oxytoxum belgicae,Dinophyceae
Peridiniella danica,Dinophyceae
Plagioselmis prolonga,Cryptophyceae
Pleurasiga reynoldsii,Choanoflagellata
Porosira glacialis,Coscinodiscophyceae
Teleaulax acuta,Cryptophyceae
Telonema subtilis,Telonemea
Thalassiosira angulata,Coscinodiscophyceae
Thalassiosira bulbosa,Coscinodiscophyceae
Thalassiosira hyalina,Coscinodiscophyceae
Undatella ,Bacillariophyceae
Achnanthes taeniata,Bacillariophyceae
Amphidinium crassum,Dinophyceae
Chaetoceros borealis,Coscinodiscophyceae
Chattonella ,Raphidophyceae
Cyclotella litoralis,Coscinodiscophyceae
Entomoneis alata,Bacillariophyceae
Eutreptiella gymnastica,Euglenida
Phacus ,Euglenida
Prymnesiophyceae ,Coccolithophyceae
Torodinium robustum,Dinophyceae
Ebria tripartita,Thecofilosea
Ardissonea fulgens,Fragilariophyceae
Amphora ,Bacillariophyceae
Bacterosira bathyomphala,Coscinodiscophyceae
Dinophysis arctica,Bivalvia
Diploneis didyma,Bacillariophyceae
Protoperidinium brevipes,Dinophyceae
Thalassiosira hyperborea,Insecta
Amphidinium acutissimum,Dinophyceae
Chaetoceros atlanticus,Coscinodiscophyceae
Cocconeis costata,Bacillariophyceae
Cyclotella striata,Coscinodiscophyceae
Diplopsalis lenticula,Dinophyceae
Dunaliella ,Chlorophyceae
Eucampia groenlandica,Mediophyceae
Licmophora hyalina,Gastropoda
Nitzschia scabra,Monogenea
Salpingoeca inquillata,Choanoflagellata
Trachyneis aspera,Bacillariophyceae
Oxyneis binalis,Bacillariophyceae
Achnanthes brevipes,Bacillariophyceae
Cyclotella meneghiniana,Coscinodiscophyceae
Gymnodinium heterostriatum,Dinophyceae
Pleurosigma angulatum,Bacillariophyceae
Pseudo-nitzschia pseudodelicatissima,Bacillariophyceae
Chaetoceros ceratosporum,Coscinodiscophyceae
Dinophysis contracta,Dinophyceae
Gymnodinium frigidum,Dinophyceae
Licmophora communis,Fragilariophyceae
Monosiga marina,Bacilli
Navicula directa,Bacillariophyceae
Navicula lineola,Bacillariophyceae
Nitzschia neofrigida,Monogenea
Odontella aurita,Mediophyceae
Oxytoxum diploconus,Acantharea
Pleurosigma hudsonii,Bacillariophyceae
Pleurosigma normanii,Bacillariophyceae
Protoperidinium pellucidum,Dinophyceae
Protoperidinium subinerme,Dinophyceae
Pseudo-nitzschia granii,Bacillariophyceae
Pyramimonas grossii,Pyramimonadophyceae
Tabellaria fenestrata,Fragilariophyceae
Thalassiosira conferta,Coscinodiscophyceae
Thalassiosira nordenskioeldii,Coscinodiscophyceae
Phaeocystis pouchetii,Not assigned
Karlodinium veneficum,Dinophyceae
Synechococcus ,Cyanophyceae
Rhodomonas marina,Cryptophyceae
Carteria ,Chlorophyceae
Chaetoceros diadema,Coscinodiscophyceae
Chaetoceros furcellatus,Coscinodiscophyceae
Navicula vanhoeffenii,Bacillariophyceae
Nitzschia longissima,Bacillariophyceae
Gyrosigma tennuissimum,Bacillariophyceae
Nitzschia obtusa,Monogenea
Pronoctiluca acuta,Aves
Karlodinium vitiligo,Dinophyceae
Nitzschia promare,Monogenea
Protoperidinium bipes,Dinophyceae
Amphidinium longum,Dinophyceae
Desmarella monoliformis,Choanoflagellata
Gymnodinium simplex,Dinophyceae
Gyrodinium aureolum,Dinophyceae
Hillea fusiformis,Cryptophyceae
Pyramimonas orientalis,Pyramimonadophyceae
Dinobryon balticum,Chrysophyceae
Lingulodinium polyedra,Dinophyceae
Chaetoceros concavicornis,Coscinodiscophyceae
Protoperidinium depressum,Dinophyceae
Dinophysis ovata,Dinophyceae
Protoperidinium pyriforme,Dinophyceae
Ceratium arcticum,Dinophyceae
Pronoctiluca pelagica,Enopla
Coscinodiscus oculus-iridis,Coscinodiscophyceae
Protoperidinium breve,Dinophyceae
Gyrodinium spirale,Dinophyceae
Thalassiosira bioculata,Coscinodiscophyceae
Oxytoxum variabile,Dinophyceae
Gyrosigma fasciola,Bacillariophyceae
Licmophora paradoxa,Fragilariophyceae
Oxytoxum gracile,Dinophyceae
Stauroneis amphioxys,Bacillariophyceae
Nitzschia hybrida,Monogenea
Achnanthes delicatula,Agaricomycetes
Eutreptia lanowii,Euglenida
Nitzschia dissipata,Bacillariophyceae
Achnanthes flexella,Bacillariophyceae
Eutreptia ,Euglenida
Hannaea arcus,Fragilariophyceae
Pleurosigma formosum,Bacillariophyceae
Gyrodinium prunus,Magnoliopsida
Heterosigma akashiwo,Raphidophyceae
Hillea marina,Bacilli
Paulinella ovalis,Imbricatea
Pseudo-nitzschia australis,Bacillariophyceae
Gymnodinium lantzschii,Dinophyceae
Gyrodinium fusus,Dinophyceae
Micromonas pusilla,Mamiellophyceae
Prymnesium ,Coccolithophyceae
Woloszynskia reticulata,Dinophyceae
Amphidinium latum,Dinophyceae
Chaetoceros perpusillus,Coscinodiscophyceae
Dinobryon faculiferum,Chrysophyceae
Gymnodinium arcticum,Dinophyceae
Karlodinium micrum,Dinophyceae
Oxyrrhis marina,Dinophyceae
Dinobryon belgica,Insecta
Chaetoceros neogracilis,Coscinodiscophyceae
Pachysphaera marshalliae,Pyramimonadophyceae
Leucocryptos marina,Cryptophyceae
Ochromonas marina,Chrysophyceae
Protoperidinium grenlandicum,Dinophyceae
Protoperidinium islandicum,Dinophyceae
Prorocentrum lima,Dinophyceae
Rhizosolenia setigera,Coscinodiscophyceae
Protoperidinium steinii,Dinophyceae
Thalassiothrix longissima,Fragilariophyceae
Protoperidinium leonis,Dinophyceae
Cocconeis scutellum,Bacillariophyceae
Chaetoceros contortum,Coscinodiscophyceae
Eutreptiella hirudoidea,Euglenida
Cochlodinium pupa,Gastropoda
Plagiotropis scaligera,Bacillariophyceae
Protoperidinium pallidum,Dinophyceae
Dinophysis norvegica,Dinophyceae
Preperidinium meunierii,Dinophyceae
Proboscia eumorpha,Insecta
Melosira monoliformis,Coscinodiscophyceae
Cocconeis pediculus,Bacillariophyceae
Diploneis interrupta,Bacillariophyceae
Thalassiosira lineata,Coscinodiscophyceae
Gonyaulax grindleyi,Dinophyceae
Grammatophora marina,Fragilariophyceae
Chaetoceros holsaticus,Coscinodiscophyceae
Scenedesmus ,Chlorophyceae
Licmophora gracilis,Fragilariophyceae
Thalassiosira constricta,Coscinodiscophyceae
Pleurosigma clevei,Bacillariophyceae
Warnowia maculata,Dinophyceae
Nitzschia angularis,Monogenea
Achnanthes minutissima,Bacillariophyceae
Chaetoceros constrictus,Coscinodiscophyceae
Diatoma tenuis,Fragilariophyceae
Plagiogrammopsis vanheurckii,Mediophyceae
Bodo transitans,Kinetoplastea
Melosira nummuloides,Coscinodiscophyceae
Tabellaria flocculosa,Fragilariophyceae
Gyrodinium lachryma,Dinophyceae
Protoperidinium conicum,Dinophyceae
Detonula confervaceae,Coscinodiscophyceae
Parvicorbicula socialis,Choanoflagellata
Dinophysis rotundatum,Dinophyceae
Cymbella ,Bacillariophyceae
Protoperidinium conicoides,Dinophyceae
Thalassiosira baltica,Coscinodiscophyceae
Prorocentrum cordatum,Dinophyceae
Pterosperma polygonum,Magnoliopsida
Helicopedinella tricostata,Dictyochophyceae
Euglena ,Euglenida
Fallacia forcipata,Insecta
Oxytoxum sceptrum,Dinophyceae
Ankistrodesmus ,Chlorophyceae
Eunotia ,Bacillariophyceae
Rhabdonema arcuatum,Fragilariophyceae
Chaetoceros karianus,Coscinodiscophyceae
Asterionella formosa,Fragilariophyceae
Meridion circulare,Fragilariophyceae
Alexandrium minutum,Dinophyceae
Bicosoeca gracilipes,Bigyra
Cochlodinium schuettii,Dinophyceae
Entomoneis paludosa,Bacillariophyceae
Chrysochromulina ,Coccolithophyceae
Entomoneis punctulata,Bacillariophyceae
Protoperidinium nudum,Dinophyceae
Cochlodinium polykrikoides,Dinophyceae
Navicula septentrionalis,Bacillariophyceae
Protoperidinium pentagonum,Dinophyceae
Dinophysis islandica,Dinophyceae
Protoperidinium brochii,Dinophyceae
Euglena acusformis,Euglenida
Haslea ,Bacillariophyceae
Calcidiscus leptoporus,Coccolithophyceae
Chaetoceros diversus,Coscinodiscophyceae
Chaetoceros mitra,Coscinodiscophyceae
Chaetoceros seiracanthus,Coscinodiscophyceae
Fragilariopsis pseudonana,Bacillariophyceae
Haslea crucigeroides,Bacillariophyceae
Licmophora flabellata,Fragilariophyceae
Navicula glacialis,Bacillariophyceae
Gomphonemopsis exigua,Bacillariophyceae
Parlibellus ,Bacillariophyceae
Protoperidinium divergens,Dinophyceae
Chaetoceros ingolfianus,Coscinodiscophyceae
Chaetoceros ingolfianum,Coscinodiscophyceae
Gonyaulax alaskensis,Dinophyceae
Pleurosigma strigosum,Bacillariophyceae
Caloneis ,Bacillariophyceae
Chaetoceros crinitus,Coscinodiscophyceae
Chaetoceros pseudocrinitus,Coscinodiscophyceae
Navicula quarnerensis,Bacillariophyceae
Chaetoceros pelagicus,Coscinodiscophyceae
Thalassionema frauenfeldii,Fragilariophyceae
Navicula menisculus,Bacillariophyceae
Bacillaria paxillifer,Bacillariophyceae
Nitzschia seriata,Rhabditophora
Navicula microcephala,Magnoliopsida
Scrippsiella precaria,Dinophyceae
Corythodinium reticulatum,Centricae
Rhoicosphenia abbreviata,Bacillariophyceae
Navicula granii,Bacillariophyceae
Peridiniella catenata,Dinophyceae
Cyanophyceae ,Cyanophyceae
Grammatophora oceanica,Fragilariophyceae
Melosira ,Coscinodiscophyceae
Glenodinium pilula,Gastropoda
Striatella unipunctata,Fragilariophyceae
Calliacantha natans,Choanoflagellata
Hemiselmis ,Cryptophyceae
Entomoneis ,Bacillariophyceae
Azpeitia tabularis,Bacillariophyceae
Bicosoeca ,Bigyra
Resultor mikron,Pedinophyceae
Acanthocorbis unguiculata,Choanoflagellata
Anabaenopsis ,Cyanophyceae
Monoraphidium arcatum,Chlorophyceae
Paulinella ,Imbricatea
Pleurosigma stuxbergii,Bacillariophyceae
Eutreptiella ,Euglenida
Pseudo-nitzschia subpacifica,Bacillariophyceae
Diatoma ,Fragilariophyceae
Navicula elegans,Bacillariophyceae
Dissodinium pseudolunula,Dinophyceae
Protoperidinium ovum,Dinophyceae
Navicula gelida,Bacillariophyceae
Protoperidinium curtipes,Dinophyceae
Nitzschia polaris,Monogenea
Tryblionella plana,Bacillariophyceae
Protoperidinium granii,Dinophyceae
Thoracosphaera heimii,Dinophyceae
Zygosphaera marsilii,Coccolithophyceae
Navicula monilifera,Bacillariophyceae
Didymosphenia geminata,Bacillariophyceae
Diploneis bombus,Insecta
Alexandrium ostenfeldii,Dinophyceae
Gyrodinium estuariale,Dinophyceae
Glenodinium ,Dinophyceae
Thalassiosira poroseriata,Coscinodiscophyceae
Gonyaulax scrippsae,Dinophyceae
Hermesinum adriaticum,Thecofilosea
Actiniscus pentasterias,Dinophyceae
Phaeodactylum tricornutum,Bacillariophyceae
Thalassiosira pacifica,Coscinodiscophyceae
Pyramichlamys vectensis,Chlorophyceae
Chaetoceros subtilis,Coscinodiscophyceae
Apedinella ,Dictyochophyceae
Navicula pellucidula,Bacillariophyceae
Cochlodinium archimedes,Dinophyceae
Pyrocystis lunula,Dinophyceae
Thalassiosira kushirensis,Coscinodiscophyceae
Cocconeis stauroneiformis,Bacillariophyceae
Campylodiscus fastuosus,Bacillariophyceae
Chaetoceros cinctus,Coscinodiscophyceae
Tryblionella littoralis,Bacillariophyceae
Gymnodinium wulffii,Dinophyceae
Rhoicosigma compactum,Bacillariophyceae
Navicula spicula,Bacillariophyceae
Protoperidinium okamurae,Dinophyceae
Aglantha digitale,Hydrozoa
Parasagitta elegans,Sagittoidea
Temora longicornis,Hexanauplia
Metridia longa,Hexanauplia
Microsetella norvegica,Hexanauplia
Oncaea borealis,Hexanauplia
Pseudocalanus minutus,Hexanauplia
Oithona similis,Hexanauplia
Acartia longiremis,Hexanauplia
Cirripedia ,Thecostraca
Polychaeta ,Polychaeta
Calanoida ,Hexanauplia
Bivalvia ,Bivalvia
Gastropoda ,Gastropoda
Evadne nordmanni,Branchiopoda
Fritillaria borealis,Appendicularia
Podon leuckartii,Branchiopoda
Centropages hamatus,Hexanauplia
Crangon allmanni,Malacostraca
Tintinopsis campanula,Magnoliopsida
Euphausiacea ,Malacostraca
Mya arenaria,Bivalvia
Mytilidae ,Bivalvia
Calanus glacialis,Hexanauplia
Obelia longissima,Hydrozoa
Parafavella denticulata,Spirotrichea
Limacina helicina,Gastropoda
Aeginopsis laurentii,Hydrozoa
Oikopleura vanhoffeni,Appendicularia
Erythrops erythrophtalma,Malacostraca
Calanus finmarchicus,Hexanauplia
Jaschnovia tolli,Hexanauplia
Thysanoessa raschii,Malacostraca
Gammaridae ,Malacostraca
Beroe cucumis,Nuda
Copepoda ,Hexanauplia
Clione limacina,Gastropoda
Aonides paucibranchiata,Polychaeta
Anomia squamula,Bivalvia
Hiatella arctica,Bivalvia
Ophiuroidea ,Ophiuroidea
Amphipoda ,Malacostraca
Themisto libellula,Malacostraca
Plotocnide borealis,Hydrozoa
Themisto abyssorum,Malacostraca
Neoscolecithrix farrani,Hexanauplia
Ctenophora ,Fragilariophyceae
Hyperia galba,Malacostraca
Mysis oculata,Malacostraca
Bougainvillia superciliaris,Hydrozoa
Obelia flabellata,Hydrozoa
Eurotatoria ,Eurotatoria
Acartia bifilosa,Hexanauplia
Cumacea ,Malacostraca
Velutina velutina,Gastropoda
Isopoda ,Malacostraca
Microcalanus pusillus,Hexanauplia
Spionidae ,Polychaeta
Harmothoe imbricata,Polychaeta
Hydromedusae ,Hydrozoa
Decapoda ,Malacostraca
Euphysa aurata,Hydrozoa
Parathalestris croni,Hexanauplia
Asterias rubens,Asteroidea
Herring ,Insecta
Hybocodon prolifer,Hydrozoa
Dulichia spinosissima,Malacostraca
Dermatomyzon nigripes,Maxillopoda
Sarsia tubulosa,Hydrozoa
Bougainvillia yoldiaearcticae,Hydrozoa
Pagurus pubescens,Malacostraca
Tisbe furcata,Hexanauplia
Facetotecta ,Thecostraca
Rathkea octopunctata,Hydrozoa
Limnocalanus macrurus,Hexanauplia
Pleurobrachia pileus,Tentaculata
Cyclopoida ,Hexanauplia
Appendicularia ,Appendicularia
Rozinante fragilis,Insecta
Oweniida ,Polychaeta
Harpacticus uniremis,Hexanauplia
Podon leuckarti,Branchiopoda
Stauridiosarsia producta,Hydrozoa
Hyas coarctatus,Malacostraca
Pandalus borealis,Malacostraca
Halectinosoma finmarchicum,Hexanauplia
Microcalanus pygmaeus,Hexanauplia
Pseudocalanus elongatus,Hexanauplia
Paraeuchaeta glacialis,Hexanauplia
Spinocalanus abyssalis,Hexanauplia
Unidentified Copepod,Insecta
Calanus hyperboreus,Hexanauplia
Scaphocalanus magnus,Hexanauplia
Augaptilus glacialis,Hexanauplia
Lubbockia glacialis,Hexanauplia
Heterorhabdus norvegicus,Hexanauplia
Spinocalanus magnus,Hexanauplia
Temorites brevis,Hexanauplia
Gaidius brevispinus,Hexanauplia
Gaidius tenuispinus,Hexanauplia
Scaphocalanus brevicornis,Hexanauplia
Neomormonilla minor,Hexanauplia
Oncaea notopus,Hexanauplia
Triconia ,Hexanauplia
Triconia borealis,Hexanauplia
Scolecithricella minor,Hexanauplia
Chiridius obtusifrons,Hexanauplia
Microsetella rosea,Hexanauplia
Paraheterorhabdus compactus,Hexanauplia
Aetideopsis rostrata,Hexanauplia
Spinocalanus elongatus,Hexanauplia
Mimocalanus distinctocephalus,Hexanauplia
Oncaea ornata,Hexanauplia
Spinocalanus longicornis,Hexanauplia
Haloptilus acutifrons,Hexanauplia
Metridia pacifica,Hexanauplia
Undinella oblonga,Hexanauplia
Lucicutia polaris,Hexanauplia
Chiridiella abyssalis,Hexanauplia
Heterorhabdus ,Hexanauplia
Euaugaptilus hyperboreus,Hexanauplia
Heterorhabdus compactus,Hexanauplia
Derjuginia tolli,Maxillopoda
Class Maxillopoda,Epsilonproteobacteria
Order Amphipoda,Malacostraca
Class Insecta,Epsilonproteobacteria
Order Mysidacea,Malacostraca
Phylum Ctenophora,Fragilariophyceae
Eualus gaimardii,Malacostraca
Mysis litoralis,Malacostraca
Onisimus glacialis,Malacostraca
Paroediceros lynceus,Malacostraca
Sabinea septemcarinata,Malacostraca
Aglantha digitalis,Hydrozoa
Apherusa glacialis,Malacostraca
Class Hydrozoa,Epsilonproteobacteria
Eukrohnia hamata,Sagittoidea
Eumedusa birulai,Hydrozoa
Euphysa flammea,Hydrozoa
Family Braconidae,Insecta
Family Chironomidae,Insecta
Family Staphylinidae,Insecta
Gammarus wilkitzkii,Malacostraca
Halitholus cirratus,Hydrozoa
Onisimus nanseni,Malacostraca
Sarsia princeps,Hydrozoa
Spirontocaris phippsi,Malacostraca
Superfamily Chalcidoidea,Insecta
Mertensia ovum,Tentaculata
Anonyx nugax,Malacostraca
Family Ceratopogonidae,Insecta
Monoculodes packardi,Malacostraca
Eurytemora herdmani,Hexanauplia
Hyperoche medusarum,Malacostraca
Boeckosimus affinis,Bryopsida
Diastylis rathkei,Malacostraca
Pontoporeia femorata,Malacostraca
Cyclops bicuspidatus,Hexanauplia
Family Aphididae,Insecta
Family Gracillariidae,Insecta
Munnopsis typica,Malacostraca
Trichotropis borealis,Gastropoda
Class Gastropoda,Epsilonproteobacteria
Mysis polaris,Malacostraca
Order Decapoda,Malacostraca
Spirontocaris phippsii,Malacostraca
Class Polychaeta,Epsilonproteobacteria
Class Asteroidea,Epsilonproteobacteria
Eucalanus bungii,Hexanauplia
Order Myodocopida,Ostracoda
Thysanoessa inermis,Malacostraca
Ophelina cylindricaudatus,Polychaeta
Cyclops vernalis,Hexanauplia
Diaptomus sicilis,Hexanauplia
Epischura lacustris,Hexanauplia
Epischura nevadensis,Hexanauplia
Family Dytiscidae,Insecta
Pontoporeia affinis,Malacostraca
Order Isopoda,Malacostraca
Unidentified egg,Insecta
Leucon nasica,Malacostraca
Cryptocyclops bicolor,Maxillopoda
Class Appendicularia,Appendicularia
Family Muscidae,Insecta
Metopa longirama,Malacostraca
Family Bibonidae,Dacrymycetes
Acartia clausii,Hexanauplia
Leucon fulvus,Malacostraca
Portlandia arctica,Bivalvia
Dimophyes arctica,Hydrozoa
Family Halocyprididae,Ostracoda
