GENUS_SPECIES,taxonomic_class
Synodus sp1,Actinopteri
Clathrina sp3,Calcarea
Dysidea sp21,Demospongiae
Mimachlamys funebris,Bivalvia
Niphates sp43,Demospongiae
Niphates sp5,Demospongiae
Nudibranch sp17,Gastropoda
Nudibranch sp18,Gastropoda
Onigocia pedimacula,Actinopteri
Oxycheilinus bimaculatus,Actinopteri
Sepia mira,Cephalopoda
Soleichthys sp4,Actinopteri
Toxopneustes pileolous,Echinoidea
Annachlamys kuhnholtzi,Bivalvia
Beania asymmetrica,Gymnolaemata
Bebryce sp1,Anthozoa
Charybdis helleri,Malacostraca
Ciocalypta sp6,Demospongiae
Dendrilla sp14,Demospongiae
Dysidea sp6,Demospongiae
Haliclona sp5,Demospongiae
Mopsella sp6,Anthozoa
Phakellia sp5,Demospongiae
Spongia sp9,Demospongiae
Amoria maculata,Gastropoda
Arcania echinata,Malacostraca
Ophiarachnella sp10,Ophiuroidea
Tethya spjuv,Demospongiae
Carijoa sp4,Anthozoa
Chicoreus sp1,Gastropoda
Euplexaura sp5,Anthozoa
Mopsella sp9,Anthozoa
Leucosia pubescens,Malacostraca
Chondrophycus sp1,Florideophyceae
Inegocia sp41,Actinopteri
Solecurtus divaricatus,Bivalvia
Disyringa sp1,Demospongiae
Oxymetopon typus,Actinopteri
Arca sp1,Bivalvia
Barnacle sp1,Gastropoda
Cheiloporina haddoni,Gymnolaemata
Cryptonemia sp1,Florideophyceae
Hippocampus hendriki,Actinopteri
Menella sp3,Anthozoa
Ophiacantha dallasi,Ophiuroidea
Trachyrhamphus longirostris,Actinopteri
Halodule uninervis,Magnoliopsida
Hippocampus dahli,Actinopteri
Kophobelemnon sp2,Anthozoa
Repomucenus sp41,Actinopteri
Eucrate sp7195,Malacostraca
Auletta sp1,Demospongiae
Calappa sp1821,Malacostraca
Caulibugula caliculata,Gymnolaemata
Corbula macgillvrayi,Bivalvia
Dysidea sp44,Demospongiae
Globivenus sp4,Bivalvia
Gyrineum sp1,Gastropoda
Halophila capricorni,Magnoliopsida
Nudechinus sp64,Echinoidea
Ophiothrix sp8,Ophiuroidea
Retelepralia mosaica,Gymnolaemata
Thacanophrys sp879,Malacostraca
Vanvoorstia spectabilis,Florideophyceae
Axinella tricalyciformis,Demospongiae
Cardita crassicosta,Bivalvia
Dendrilla sp15,Demospongiae
Dysidea sp10,Demospongiae
Echinogorgia sp15,Anthozoa
Escharoides longirostris,Gymnolaemata
Hippomenella avicularis,Gymnolaemata
Hyrtios sp11,Demospongiae
Melithaea sp3,Anthozoa
Melithaea sp7,Anthozoa
Menella sp6,Anthozoa
Mimachlamys scabricostata,Bivalvia
Pinctada sp63,Bivalvia
Pinctada sp4,Bivalvia
Pseudoceratina sp9,Demospongiae
Pyrene flava,Gastropoda
Sarcophyton sp5,Magnoliopsida
Spondylus sp9,Bivalvia
Steginoporella jellyae,Gymnolaemata
Thais echinata,Gastropoda
Cinachyrella sp8,Demospongiae
Cranosina coronata,Gymnolaemata
Fallosquilla fallax,Malacostraca
Gonatonotus pentagonus,Malacostraca
Isopod sp6577,Malacostraca
Laevicardium attenuatum,Bivalvia
Manningia australiensis,Malacostraca
Mimosella bigeminata,Gymnolaemata
Smittipora abyssicola,Actinopteri
Microporella lunifera,Gymnolaemata
Peristernia sp3,Gastropoda
Petrosia sp4,Demospongiae
Calcarea sp8,Calcarea
Odontodactylus latirostris,Malacostraca
Oliva sp2,Gastropoda
Parthenope sp33581,Malacostraca
Desmacella ,Demospongiae
Dromidiopsis australiensis,Malacostraca
Fromia monilis,Asteroidea
Leptopentacta grisea,Holothuroidea
Musculus sp1,Bivalvia
Pitar sophiae,Bivalvia
Pleuroploca filamentosa,Gastropoda
Smittipora cordiformis,Gymnolaemata
Avrainvillea sp2,Ulvophyceae
Chondria sp3,Insecta
Laurencia brongniartii,Florideophyceae
Laurencia sp4,Florideophyceae
Mimosella bockii,Gymnolaemata
Neoaploactis tridorsalis,Actinopteri
Nudechinus sp62,Echinoidea
Ophiothrix placophiothrix,Ophiuroidea
Portunus gladiator,Malacostraca
Tellina rastellum,Bivalvia
Thrinacophora sp1,Demospongiae
Trichonotus setiger,Actinopteri
Circe plana,Bivalvia
Ophiothrix sp21,Ophiuroidea
Siphamia sp41,Actinopteri
Terebra subulata,Gastropoda
Trigonostoma sp2,Gastropoda
Aulites brazieri,Rhynchonellata
Caulibugula zanzibariensis,Gymnolaemata
Circe sp2,Bivalvia
Thalamoporella prominens,Arachnida
Clypeaster reticulatus,Echinoidea
Leiognathus sp3,Actinopteri
Nudibranch sp23,Gastropoda
Clanculus sp2,Gastropoda
Macoma candida,Pichiomycetes
Sillago sp31,Actinopteri
Acaudina sp3,Holothuroidea
Ambiserrula jugosa,Actinopteri
Callyspongia sp76,Demospongiae
Celleporaria sp312,Gymnolaemata
Goniodiscaster sp2,Asteroidea
Halichondria sp15,Demospongiae
Mopsella sp10,Anthozoa
Niphates sp36,Demospongiae
Salmacis sp313,Echinoidea
Siphamia cuneiceps,Actinopteri
Synanceia horrida,Actinopteri
Tamaria fusca,Asteroidea
Alpheus sp29,Malacostraca
Aplysinella ,Demospongiae
Chaetodontoplus meredithi,Actinopteri
Choerodon venustus,Actinopteri
Lutjanus russelli,Actinopteri
Phakellia sp1,Demospongiae
Psammoclemma sp6,Demospongiae
Ptilocaulis sp5,Demospongiae
Spheciospongia montiformis,Demospongiae
Spirastrella sp8,Demospongiae
Tubastrea sp5,Anthozoa
Tubastrea sp6,Anthozoa
Anthenea sp10,Asteroidea
Antipathes sp1,Anthozoa
Calliurichthys sereti,Actinopteri
Chaetodiadema sp1,Echinoidea
Euplexaura sp4,Anthozoa
Gelliodes sp1,Demospongiae
Keroeides sp1,Anthozoa
Menella sp9,Anthozoa
Nemipterus balinensis?,Actinopteri
Nephthyigorgia sp14,Anthozoa
Nephthyigorgia sp4,Anthozoa
Paracis sp1,Anthozoa
Raspailia sp9,Demospongiae
Scleronephthya sp20,Anthozoa
Sepia rex,Cephalopoda
Tethya sp16,Demospongiae
Verrucella sp3,Anthozoa
Acanthogorgia sp7,Anthozoa
Anthogorgia sp1,Anthozoa
Calliurichthys tethys,Gastropoda
Torquigener brevipinnis,Actinopteri
Verrillactis sp1,Anthozoa
Culcita schmideliana,Asteroidea
Dussumieria sp41,Actinopteri
Echinothrix diadema,Echinoidea
Rhynchostracion sp1,Actinopteri
Scleronephthya sp14,Anthozoa
Thelonota anax,Magnoliopsida
Annella sp2,Anthozoa
Axinella sp1,Demospongiae
Callyspongia sp35,Demospongiae
Catenicella sp1,Gymnolaemata
Chromis nitida,Actinopteri
Echinothrix calamaris,Echinoidea
Fascaplysinopsis sp4,Demospongiae
Geodia sp2,Demospongiae
Lopha cristagalli,Bivalvia
Nephthyigorgia sp11,Anthozoa
Nephthyigorgia sp2,Anthozoa
Parapercis stricticeps,Actinopteri
Pomacentrus australis,Actinopteri
Pomacentrus nagasakiensis,Actinopteri
Spongia sp13,Demospongiae
Synodus fuscus,Actinopteri
Agelas sp2,Demospongiae
Anemone sp13,Magnoliopsida
Annella sp3,Anthozoa
Bohadschia sp1,Holothuroidea
Callyspongia sp58,Demospongiae
Parapercis snyderi,Actinopteri
Prionocidaris sp6,Echinoidea
Anemone sp14,Magnoliopsida
Cryptodromiopsis sp30450,Malacostraca
Nudechinus sp313,Echinoidea
Nudibranch sp20,Gastropoda
Nudibranch sp32,Gastropoda
Amblypomacentrus breviceps,Actinopteri
Apogon melanorhynchus,Actinopteri
Rogadius serratus,Actinopteri
Nudibranch sp21,Gastropoda
Chaetomorpha indica,Ulvophyceae
Strombus erythrinus,Gastropoda
Coelarthrum sp1,Florideophyceae
Menella sp13,Anthozoa
Nephthyigorgia sp5,Anthozoa
Psammoclemma sp2,Demospongiae
Subcancilla interlirata,Gastropoda
Botryocladia sp1,Florideophyceae
Epitonium pallasi,Gastropoda
Galaxaura obtusata,Florideophyceae
Phenacovolva sp2,Gastropoda
Scleractinia community,Anthozoa
Thalassodendron ciliatum,Magnoliopsida
Tetraplaria ventricosa,Gymnolaemata
Udotea glaucescens,Ulvophyceae
Conus sp25,Gastropoda
Guaiagorgia sp4,Anthozoa
Acanthosquilla derijardi,Malacostraca
Apogon brevicaudata,Actinopteri
Circe sp3,Bivalvia
Diaseris distorta,Anthozoa
Halichondria sp10,Demospongiae
Repomucenus meridionalis,Actinopteri
Electroma papilionacea,Bivalvia
Higginsia sp1,Demospongiae
Inimicus sp2,Actinopteri
Isaurus tuberculatus,Anthozoa
Pseudopataecus taenianotus,Actinopteri
Scorpaena nsp,Actinopteri
Callyspongia sp45,Demospongiae
Coeloseris sp1,Anthozoa
Diacarnus sp5,Demospongiae
Echinogorgia sp9,Anthozoa
Menella sp10,Anthozoa
Nudechinus sp314,Echinoidea
Pseudoceratina sp15,Demospongiae
Pseudomonacanthus sp41,Actinopteri
Aptychotrema rostrata,Chondrichthyes
Sarcophyton sp2,Magnoliopsida
Astropecten sp4,Asteroidea
Harpiosquilla annandalei,Malacostraca
Octopus sp16,Cephalopoda
Tetrosomus concatenatus,Actinopteri
Actaea catalai,Malacostraca
Lutraria australis,Bivalvia
Pseudotrachya ,Demospongiae
Disyringa sp2,Demospongiae
Beania petiolata,Gymnolaemata
Spongia sp20,Demospongiae
Brachypterois serrulatus,Actinopteri
Dexillichthys muelleri,Actinopterygii
Atrina pectinata,Bivalvia
Calvactaea tumida,Malacostraca
Conus sp8,Gastropoda
Globivenus sp2,Bivalvia
Inversiula inversa,Gymnolaemata
Limatula sp1,Bivalvia
Mucropetraliella bennetti,Gymnolaemata
Stimdromia angulata,Malacostraca
Tubipora musica,Anthozoa
Calappa philargius,Malacostraca
Thalamita miniscula,Malacostraca
Thalamita parvidens,Malacostraca
Parachaeturichthys polynema,Actinopteri
Dysidea sp46,Demospongiae
Ircinia sp13,Demospongiae
Anthenea sp4,Asteroidea
Nepanthia sp2,Asteroidea
Pterogogus enneacanthus,Actinopteri
Trichia zalasius,Malacostraca
Lepidotrigla sp1,Actinopteri
Oplopomus caninoides,Actinopteri
Niphates sp39,Demospongiae
Pinna sp1,Bivalvia
Stolephorus sp41,Actinopteri
Callyspongia sp64,Demospongiae
Clathria sp17,Demospongiae
Clathria sp6,Demospongiae
Cribrochalina sp7,Demospongiae
Dendrilla sp16,Demospongiae
Epinephelus coioides?,Actinopteri
Fascaplysinopsis sp6,Demospongiae
Gaillardiellus rueppelli,Malacostraca
Hyrtios sp10,Demospongiae
Liosina sp1,Demospongiae
Niphates sp59,Demospongiae
Pseudoceratina sp10,Demospongiae
Callyspongia sp68,Demospongiae
Ciocalypta sp5,Demospongiae
Cypselurus hexazona,Actinopteri
Macrophiothrix sticta,Lecanoromycetes
Cinachyrella sp9,Demospongiae
Dysidea sp15,Demospongiae
Echinodictyum sp5,Demospongiae
Ianthella dying,Demospongiae
Scomberomorus sp41,Actinopteri
Caulibugula inermis,Gymnolaemata
Dolabella auricularia,Gastropoda
Microdictyon sp2,Ulvophyceae
Terebellum terebellum,Gastropoda
Bufonaria crumena,Gastropoda
Cloridina verucosa,Malacostraca
Asterodiscides sp3,Asteroidea
Callyspongia sp25,Demospongiae
Chondrilla sp2,Demospongiae
Dromidiopsis edwardsi,Malacostraca
Eucidaris metularia,Echinoidea
Oceanapia tubes,Demospongiae
Ophiarachnella sp3,Ophiuroidea
Sarcophyton sp4,Magnoliopsida
Synodus sp2,Actinopteri
Synodus sp5,Actinopteri
Apogon robustus,Actinopteri
Apogon sp24,Actinopteri
Dysidea sp9,Demospongiae
Geodia sp1,Demospongiae
Lethrinus sp2,Actinopteri
Pseudalutarius nasicornis,Actinopteri
Raspailia sp3,Demospongiae
Apogon sp22,Actinopteri
Astroboa sp2,Ophiuroidea
Axinella sp7,Demospongiae
Axinulus careyi,Bivalvia
Chama plinthota,Bivalvia
Haliclona sp32,Demospongiae
Keroeides sp2,Anthozoa
Nephthyigorgia sp3,Anthozoa
Oxycirrhites typus,Actinopteri
Pilumnus andersoni,Malacostraca
Pseudanthias sp41,Actinopteri
Pseudoceratina sp2,Demospongiae
Pseudoceratina sp4,Demospongiae
Stichopus sp4,Holothuroidea
Tethya sp5,Demospongiae
Xenocarcinus conicus,Malacostraca
Apogon ocellicaudus,Actinopteri
Astropecten sp10,Asteroidea
Crossorhombus sp2,Actinopteri
Cyprinocirrhites polyactis,Actinopteri
Eunice sp3,Polychaeta
Gonodactylellus rubriguttatus,Malacostraca
Nephthyigorgia sp10,Anthozoa
Pseudoceratina sp14,Demospongiae
Ascidiacea sp99,Ascidiacea
Bursa thersites,Gastropoda
Callyspongia sp57,Demospongiae
Cinachyrella sp1,Demospongiae
Cinachyrella sp10,Demospongiae
Ciocalypta sp3,Demospongiae
Clathria reinwardti,Demospongiae
Clathria sp16,Demospongiae
Coelocarteria ,Demospongiae
Cribrochalina sp2,Demospongiae
Cymatium exaratum,Gastropoda
Desmapsamma sp2,Demospongiae
Diacarnus sp4,Demospongiae
Dysidea sp27,Demospongiae
Echinophyllia sp1,Anthozoa
Geodia sp7,Demospongiae
Ircinia sp5,Demospongiae
Ircinia sp31,Demospongiae
Leucetta microrhapis,Calcarea
Mithrodia sp1,Asteroidea
Nephthyigorgia sp7,Anthozoa
Niphates sp47,Demospongiae
Niphates sp64,Demospongiae
Nudibranch sp34,Gastropoda
Nudibranch sp35,Gastropoda
Nudibranch sp36,Gastropoda
Oceanapia sp9,Demospongiae
Ophiothrix sp16,Ophiuroidea
Petrosia sp15,Demospongiae
Phyllidia nobilis,Gastropoda
Phyllidia ocellata,Gastropoda
Picrocerus armatus,Malacostraca
Pilumnus sp3071,Malacostraca
Psammoclemma sp4,Demospongiae
Pseudoceratina sp7,Demospongiae
Rhabdastrella sp2,Demospongiae
Spongia sp25,Demospongiae
Spongia sp5,Demospongiae
Stellaster sp3,Asteroidea
Thacanophrys sp39348,Malacostraca
Upeneus bensasi,Actinopteri
Arnoglossus sp2,Actinopteri
Corbula fortisulcata,Bivalvia
Ophiothrix proteus,Ophiuroidea
Scolopsis sp31,Actinopteri
Synaptula sp1,Holothuroidea
Callyspongia sp54,Demospongiae
Asterodiscides sp2,Asteroidea
Acanthaster brevispinus,Asteroidea
Umbonium vestiarium,Gastropoda
Actaea tuberculosa,Malacostraca
Arnoglossus fisoni,Actinopteri
Glycymeris holsericus,Bivalvia
Thryssa hamiltonii,Actinopteri
Callyspongia sp61,Demospongiae
Gymnothorax monochrous,Actinopteri
Ircinia sp26,Demospongiae
Ircinia sp27,Demospongiae
Tripodichthys blochii,Actinopteri
Petrosia sp2,Demospongiae
Conus sp13,Gastropoda
Solenocera choprai,Malacostraca
Natica undulata,Gastropoda
Charybdis miles,Malacostraca
Champsodon nudivittis,Actinopteri
Oceanapia sp14,Demospongiae
Tethya sp6,Demospongiae
Harpiosquilla sinensis,Malacostraca
Rhychoconger ectenurus,Trematoda
Nassarius pullus,Gastropoda
Bivalvia sp3,Bivalvia
Callyspongia sp8,Demospongiae
Dentalium sp2,Scaphopoda
Amygdalum sp1,Bivalvia
Lenisquilla lata,Malacostraca
Holothuria sp18,Holothuroidea
Musculus chinensis,Bivalvia
Petrosia sp12,Demospongiae
Anthenea sp13,Asteroidea
Dysidea sp32,Demospongiae
Niphates sp20,Demospongiae
Niphates sp86,Demospongiae
Phakellia ,Demospongiae
Actinocucumis sp2,Holothuroidea
Actinocucumis sp5,Holothuroidea
Ebalia sp33433,Malacostraca
Phos sp4,Gastropoda
Pitar nancyae,Bivalvia
Hyastenus borradailei,Malacostraca
Pteragogus flagellifer,Actinopteri
Semipallium fulvicostatum,Bivalvia
Sicyonia bispinosa,Malacostraca
Chlamys sp2,Bivalvia
Codium geppii,Ulvophyceae
Codium platyclados,Ulvophyceae
Dictyopteris repens,Phaeophyceae
Dysidea sp17,Demospongiae
Leptomithrax sternocostulatus,Malacostraca
Microtis tuberculata,Gastropoda
Siganus sp41,Actinopteri
Chicomurex lacunatus,Gastropoda
Cosmonotus grayi,Malacostraca
Dactylia ,Demospongiae
Hypoglossum sp3,Florideophyceae
Psammoclemma ,Demospongiae
Viaderiana striatus,Malacostraca
Gemmula sp1,Gastropoda
Podophthalmus spinosus,Malacostraca
Gymnocranius elongatus?,Actinopteri
Nudibranch sp5,Gastropoda
Parapriacanthus ransonetti,Actinopteri
Stichopus sp2,Holothuroidea
Bohadschia sp3,Holothuroidea
Dendrilla sp8,Demospongiae
Halichondria sp1,Demospongiae
Lactoria fornasini,Actinopteri
Metapenaeopsis difficilis,Malacostraca
Neoferdina cumingi,Asteroidea
Neoferdina insolita,Asteroidea
Oceanapia ,Demospongiae
Oceanapia sp6,Demospongiae
Pleurobranchus forskali,Gastropoda
Rhinopias aphanes,Actinopteri
Bodianus sp1,Actinopteri
Callyspongia sp36,Demospongiae
Rhabdastrella globostellata,Demospongiae
Sargocentron ittodai?,Actinopteri
Sceptrella sp1,Demospongiae
Carditella torresi,Bivalvia
Echinothrix juvanile,Echinoidea
Lethrinus sp1,Actinopteri
Ophiothrix foveolata,Ophiuroidea
Sicyonia sp3925,Malacostraca
Pteria sibogae,Bivalvia
Soleichthys sp7,Actinopteri
Canthigaster coronata?,Actinopteri
Conus ammiralis,Gastropoda
Dendrochirus zebra?,Actinopteri
Hemiasterella ,Demospongiae
Holothuria sp19,Holothuroidea
Ianthella sp3,Demospongiae
Parupeneus barberinoides,Actinopteri
Parupeneus indicus?,Actinopteri
Petrosia sp8,Demospongiae
Scyllarides haanii,Malacostraca
Subergorgia sp1,Anthozoa
Anemone sp16,Magnoliopsida
Crossorhombus sp1,Actinopteri
Halocynthia hispida,Ascidiacea
Nudibranch sp14,Gastropoda
Ophiarachnella paucigranula,Ophiuroidea
Sarcophyton sp3,Magnoliopsida
Trachyrhamphus bicoarctatus,Actinopteri
Astropecten sp7,Asteroidea
Lunularia capulus,Gymnolaemata
Synodus amaranthus,Magnoliopsida
Alcospira rosea,Dicotyledonae
Clorida sp4,Malacostraca
Gorgonariana sodalis,Gammaproteobacteria
Neobythites sp41,Actinopteri
Ceratosoma cornigerum,Gastropoda
Paralemnalia sp1,Anthozoa
Paralemnalia sp2,Anthozoa
Sinularia sp1,Anthozoa
Agelas mauritiana,Demospongiae
Haliclona sp6,Demospongiae
Kallymenia cribrosa,Florideophyceae
Ulva sp1,Ulvophyceae
Minous trachycephalus,Actinopteri
Calcarea sp6,Calcarea
Chama sp5,Bivalvia
Dendrilla sp10,Demospongiae
Dysidea sp16,Demospongiae
Dysidea sp45,Demospongiae
Hippopetraliella dorsiporosa,Gymnolaemata
Laurencia sp5,Florideophyceae
Philyra angularis,Magnoliopsida
Polyplacophora sp4,Polyplacophora
Amansia glomerata,Florideophyceae
Brachypterois serrulata,Actinopteri
Harpa articularis,Gastropoda
Molpadia sp2,Holothuroidea
Nudibranch sp26,Gastropoda
Chondrilla sp4,Demospongiae
Hyrtios sp9,Demospongiae
Chama isaacooki,Bivalvia
Harpa foot,Gastropoda
Niphates sp67,Demospongiae
Notopus dorsipes,Arachnida
Ophiocentrus verticillatus,Ophiuroidea
Quollastria capricornae,Malacostraca
Ircinia sp20,Demospongiae
Astrogorgia sp8,Anthozoa
Callyspongia sp94,Demospongiae
Cerithium novaehollandiae,Gastropoda
Clathrina sp5,Calcarea
Echinomuricea sp3,Anthozoa
Haliclona sp4,Demospongiae
Isopod sp5657,Malacostraca
Latirus paetelianus,Gastropoda
Nicella sp3,Anthozoa
Spondylus sp11,Bivalvia
Uropterygius concolor,Actinopteri
Adeonellopsis sp2,Gymnolaemata
Carijoa sp3,Anthozoa
Cynoglossus sibogae?,Actinopteri
Tethya sp10,Demospongiae
Anchisquilla fasciata,Malacostraca
Celleporaria sp2,Gymnolaemata
Hyattella sp5,Demospongiae
Lepidotrigla argus,Actinopteri
Dasya sp2,Florideophyceae
Ophiopteron elegans,Ophiuroidea
Codium sp1,Ulvophyceae
Neocentropogon aeglefinus,Actinopteri
Stypopodium sp1,Phaeophyceae
Carpilius convexus,Malacostraca
Chama sp9,Bivalvia
Champia compressa,Florideophyceae
Clathria sp21,Demospongiae
Euplexaura sp8,Anthozoa
Lithophaga sp1,Bivalvia
Litocheira sp2927,Malacostraca
Meristotheca procumbens,Florideophyceae
Niphates sp82,Demospongiae
Nucia speciosa,Malacostraca
Ophiarthrum elegans,Ophiuroidea
Ophiomastix janualis,Ophiuroidea
Picroceros armatus,Insecta
Placophiothrix sp1,Ophiuroidea
Plakortis sp1,Homoscleromorpha
Raspailia sp24,Demospongiae
Struvea elegans,Ulvophyceae
Actaeodes mutatus,Malacostraca
Bivalvia sp9,Bivalvia
Haliclona sp22,Demospongiae
Turris sp2,Gastropoda
Boodlea composita,Ulvophyceae
Halymenia sp1,Florideophyceae
Pterygia sinensis,Gastropoda
Synodus sp41,Actinopteri
Aphrodita sp2,Polychaeta
Callyspongia sp34,Demospongiae
Dromia dehaan,Malacostraca
Haliclona sp3,Demospongiae
Hyrtios sp3,Demospongiae
Ircinia sp14,Demospongiae
Peristrominous dolosus,Actinopteri
Amoria guttata,Gastropoda
Diacarnus sp1,Demospongiae
Petrosia sp3,Demospongiae
Brachyamblyopus sp1,Actinopterygii
Eucrate sexdentata,Malacostraca
Miyakea nepa,Malacostraca
Pterois sp41,Actinopteri
Tonna chinensis,Gastropoda
Uroconger sp1,Actinopteri
Sardinella sp41,Actinopteri
Chama savighyi,Bivalvia
Psammocinia sp3,Demospongiae
Soleichthys maculosus,Actinopteri
Callyspongia sp21,Demospongiae
Cribrochalina sp4,Demospongiae
Halichondria sp7,Demospongiae
Ophiothrix fumaria,Magnoliopsida
Mespilia sp1,Echinoidea
Callyspongia sp49,Demospongiae
Echinogorgia sp6,Anthozoa
Modiolus vagina,Bivalvia
Oxycheilinus orientalis,Actinopteri
Spirastrella sp11,Demospongiae
Amoria canaliculata,Gastropoda
Asterina sp311,Dothideomycetes
Callyspongia sp46,Demospongiae
Callyspongia sp59,Demospongiae
Choerodon jordani,Actinopteri
Ichthyscopus nigripinnis,Actinopteri
Nudibranch sp16,Gastropoda
Australium tentoriformis,Gastropoda
Niphates sp44,Demospongiae
Strombus pipus,Gastropoda
Demania splendida,Malacostraca
Monia timida,Bivalvia
Soleichthys dammaged,Actinopteri
Pilumnus pulcher,Malacostraca
Harrovia longipes,Malacostraca
Robertsonidra praecipua,Gymnolaemata
Scuticella plagiostoma,Sordariomycetes
Astropecten sp12,Asteroidea
Peronella oblonga,Echinoidea
Calcarea sp7,Calcarea
Chicoreus sp5,Gastropoda
Nephthea sp8,Anthozoa
Barbatia sp61,Bivalvia
Bornella stellifer,Gastropoda
Ceratosoma sp3,Gastropoda
Conus sp12,Gastropoda
Fascaplysinopsis sp2,Demospongiae
Fascaplysinopsis sp7,Demospongiae
Hippopetraliella crassocirca,Gymnolaemata
Lifuella porelliformis,Gymnolaemata
Ophioplocus imbracatus,Ophiuroidea
Umbellulifera sp2,Anthozoa
Clathria cervicornis,Demospongiae
Haliclona sp8,Demospongiae
Hippocampus multispinus,Actinopteri
Melithaea sp1,Anthozoa
Cronia contracta,Gastropoda
Hippopetraliella buski,Entognatha
Bugula vectifera,Gymnolaemata
Lataxiena fimbriata,Gastropoda
Lissocarcinus polybioides,Malacostraca
Trigonostoma sp1,Gastropoda
Armina cygnea,Gastropoda
Geodia sp8,Demospongiae
Calliurichthys sp2,Actinopteri
Dendrilla rosea,Demospongiae
Luffariella ,Demospongiae
Niphates sp31,Demospongiae
Anemone sp17,Magnoliopsida
Arnoglossus sp31,Actinopteri
Hyastenus hyastenus,Malacostraca
Callyspongia sp37,Demospongiae
Oratosquillina berentsae,Malacostraca
Laternula anatina,Bivalvia
Nudibranch sp7,Gastropoda
Oceanapia sp15,Demospongiae
Malleus sp4,Bivalvia
Mertonia integra,Polypodiopsida
Ventricaria sp1,Ulvophyceae
Adeonellopsis pervipuncta,Gymnolaemata
Botryocladia leptopoda,Florideophyceae
Plicatula sp2,Bivalvia
Pseudophilyra woodmasoni,Malacostraca
Trigonostoma amasia,Gastropoda
Beania cupulariensis,Gymnolaemata
Cypraea sp4,Gastropoda
Giranauria verrucosipes,Malacostraca
Halichondria sp19,Demospongiae
Lybia sp33502,Malacostraca
Phakellia sp4,Demospongiae
Philyra sp32168,Magnoliopsida
Psammoclemma sp12,Demospongiae
Raspailia sp16,Demospongiae
Raspailia sp8,Demospongiae
Urnalana sp32126,Malacostraca
Achaeus sp165,Malacostraca
Dysidea sp31,Demospongiae
Nemocardium sp4,Bivalvia
Raylilia coniculifera,Malacostraca
Thacanophrys sp245,Malacostraca
Amphiophiura distincta,Ophiuroidea
Austrolepidopa sp73,Malacostraca
Cardita sp2,Bivalvia
Chicoreus sp2,Gastropoda
Chondria simpliciuscula,Insecta
Dictyota cervicornis,Phaeophyceae
Fusinus sp3,Gastropoda
Natica sp2,Gastropoda
Paphia sp1,Bivalvia
Pinnotheres sp33492,Malacostraca
Mammilla mammata,Gastropoda
Penicillus nodulosus,Ulvophyceae
Atys sp1,Gastropoda
Bulla botanica,Gastropoda
