GENUS_SPECIES,taxonomic_class
Lyonsia hyalina,Gastropoda
Mulinia lateralis,Bivalvia
Griffithsia bornetiana,Florideophyceae
Lithothamnion polymorphum,Alphaproteobacteria
Palmeria palmata,Magnoliopsida
Pista intermedia,Polychaeta
Ralfsia clavata,Phaeophyceae
Boonea seminuda,Gastropoda
Glycera americana,Polychaeta
Leptocheirus pinguis,Malacostraca
Ninoe nigripes,Polychaeta
Pherusa affinis,Polychaeta
Turbonilla elegantula,Gastropoda
Acteocina canaliculata,Gastropoda
Scoloplos robustus,Polychaeta
Cylichna oryza,Magnoliopsida
Scalibregma brevicauda,Polychaeta
Pectinaria gouldi,Magnoliopsida
Ampharete setosa,Polychaeta
Callithamnion baileyi,Florideophyceae
Limulus polyphemus,Merostomata
Solemya velum,Bivalvia
Polysiphonia harveyi,Florideophyceae
Nassarius obsoletus,Gastropoda
Pista palmata,Polychaeta
Seila adamsi,Gastropoda
Tagelus plebeius,Bivalvia
Griffitsia tenuis,Copepoda
Anadara ovalis,Bivalvia
Busycon carica,Gastropoda
Crassostrea virginica,Bivalvia
Nassarius vibex,Gastropoda
Bittium alternatum,Gastropoda
Divaricella quadrisulcata,Bivalvia
Polymorphina lacteal,Nodosariata
Discorbina rosacea,Hydrozoa
Miliolina circularis,Tubothalamea
Spiroloculina limbata,Tubothalamea
Hexapanopeus angustifrons,Malacostraca
Panopeus herbstii,Malacostraca
Antithamnion plumula,Florideophyceae
Miliolina oblonga,Magnoliopsida
Polysiphonia urceolata,Florideophyceae
Neanthes arenaceodentata,Polychaeta
Callithamnion roseum,Florideophyceae
Edotia acuta,Malacostraca
Hippoporina contracta,Magnoliopsida
Hippothoa hyalina,Gastropoda
Lepralia americana,Aves
Mysidae undetermined,Malacostraca
Gammarus annulatus,Malacostraca
Euspira immaculata,Gastropoda
Hippodiplosia pertusa,Gymnolaemata
Melinna maculata,Polychaeta
Cyclas islandica,Aves
Brada setosa,Polychaeta
Dictyosiphon hippuroides,Phaeophyceae
Macoma tenta,Bivalvia
Euclymene zonalis,Polychaeta
Turbonilla nivea,Gastropoda
Eulalia annulata,Polychaeta
Spirorbis tuboeformis,Polychaeta
Libinia dubia,Malacostraca
Dodecaceria coralii,Polychaeta
Actinococcus subcutaneus,Florideophyceae
Marphysa leidyi,Polychaeta
Gilvossius setimanus,Malacostraca
Eulalia pistacia,Magnoliopsida
Styela canopus,Ascidiacea
Thyone briareus,Holothuroidea
Cymadusa compta,Malacostraca
Demonax microphthalmus,Polychaeta
Exogone dispar,Polychaeta
Ammochares artifex,Arachnida
Lysianopsis alba,Mammalia
Cirratulus tenuis,Polychaeta
Golfingia verrilli,Sipuncula
Tubularia tenella,Hydrozoa
Pontogeneia inermis,Malacostraca
Cythereis emarginata,Aves
Rhodomela rochei,Florideophyceae
Caecum pulchellum,Gastropoda
Epitonium multistriatum,Gastropoda
Hildenbrandia prototypus,Florideophyceae
Polysiphonia variegata,Florideophyceae
Polystomella crispa,Dicotyledonae
Glycera dibranchiata,Polychaeta
Molgula sp91,Ascidiacea
Actinococcus peltoeformis,Florideophyceae
Delesseria sinuosa,Florideophyceae
Lomentaria rosea,Florideophyceae
Polysiphonia atrorubescens,Florideophyceae
Dermatolithon pustulutum,Florideophyceae
Fosliella farinosa,Florideophyceae
Plumaria elegans,Florideophyceae
Scinaia forcellata,Florideophyceae
Alcyonium carneum,Anthozoa
Lucinoma filosa,Bivalvia
Crucibulum striatum,Gastropoda
Asychis elongata,Polychaeta
Nephtys bucera,Polychaeta
Thracia conradi,Bivalvia
Amphipods unidentified,Malacostraca
Obelia commissuralis,Hydrozoa
Drilonereis longa,Polychaeta
Phascolopsis gouldi,Sipuncula
Rhamphostomella bilaminata,Gymnolaemata
Schizotricha tenella,Hydrozoa
Cirratulus grandis,Polychaeta
Sertularia pumila,Hydrozoa
Callopora aurita,Gymnolaemata
Membranipora flemingii,Gymnolaemata
Gemma gemma,Bivalvia
Melanella conoidea,Gastropoda
Bugula gracilis,Gymnolaemata
Heterocrypta granulata,Malacostraca
Schizoporella biaperta,Gymnolaemata
Cratena pilata,Gastropoda
Molgula arenata,Ascidiacea
Molgula robusta,Ascidiacea
Eumidia americana,Aves
Marenzelleria viridis,Polychaeta
Cladophora gracilis,Ulvophyceae
Mangelia cerina,Flavobacteriia
Sigalion arenicola,Polychaeta
Eugyra glutinans,Ascidiacea
Vaucheria thuretii,Xanthophyceae
Lineus bicolor,Pilidiophora
Cytheridea rubra,Liliopsida
Pseudocytheretta edwardsi,Malacostraca
Sthenelais gracilis,Polychaeta
Hippolyte zostericola,Malacostraca
Stenothoe minuta,Malacostraca
Bowerbankia caudata,Amphibia
Barentsia major,Insecta
Dexiospira spirillum,Betaproteobacteria
Webbina hemispherica,Globothalamea
Nucula delphinodonta,Bivalvia
Asplenium fascia,Polypodiopsida
Autolytus dentalius,Polychaeta
Cavolina tridentata,Hydrozoa
Miliolina boueana,Tubothalamea
Odostomia trifida,Insecta
Thracia septentrionalis,Bivalvia
Dissodactylus mellitae,Malacostraca
Desmotrichum undulatum,Phaeophyceae
Rhodochorton membranaceum,Florideophyceae
Lovenella grandis,Hydrozoa
Desmotrichum balticum,Phaeophyceae
Ischnochiton ruber,Polyplacophora
Miliolina venusta,Tubothalamea
Epitonium dallianum,Gastropoda
Astrorhiza limicola,Monothalamea
Siliqua costata,Bivalvia
Truncatulina lobatula,Globothalamea
Eobrolgus spinosus,Malacostraca
Euchone elegans,Polychaeta
Coryphella mananensis,Gastropoda
Cythereis tuberculata,Reptilia
Ophelina fimbriata,Polychaeta
Tellina tenella,Bivalvia
Calothrix confervicola,Cyanophyceae
Rhadinocladia farlowii,Phaeophyceae
Barentsia discreta,Insecta
Stephanolepis hispida,Actinopteri
Astarte quadrans,Bivalvia
Cingula minuta,Gastropoda
Sunamphitoe pelagica,Malacostraca
Talorchestia megalophthalma,Malacostraca
Polymorphina rotundata,Magnoliopsida
Stereoderma unisemita,Holothuroidea
Haplophragmium canariense,Globothalamea
Verneuilina polystropha,Globothalamea
Reophax dentaliniformis,Nodosariata
Cythereis arenicola,Polychaeta
Polymorphina concava,Nodosariata
Cythere dawsoni,Ostracoda
Phyllophora catenata,Insecta
Amphioplus abdita,Ophiuroidea
Pinnixa chaetopterana,Malacostraca
Stilifer stimpsoni,Gastropoda
Hippodiplosia americana,Aves
Clytia cylindrica,Hydrozoa
Podocoryne carnea,Hydrozoa
Craniella gravida,Demospongiae
Geukensia demissa,Bivalvia
Molgula provisionalis,Ascidiacea
Micrura leidyi,Pilidiophora
Aligena elevata,Bivalvia
Triphora nigrocincta,Gastropoda
Asterias austera,Asteroidea
Boreoscala greenlandica,Gastropoda
Desmacidon palmate,Demospongiae
Flabellina salmonacea,Gastropoda
Margarites obscurus,Gastropoda
Pagurus kroyeri,Malacostraca
Spirorbis quadrangularis,Polychaeta
Asterias tanneri,Asteroidea
Campanularia verticillata,Anthozoa
Chitinopoma groenlandica,Polychaeta
Nothria conchylegia,Polychaeta
Velutina laevigata,Gastropoda
Ascidia prunum,Gastropoda
Cyrtodaria siliqua,Bivalvia
Myxicola steenstrupii,Polychaeta
Neptunea lyrata,Gastropoda
Eunoe oerstedi,Polychaeta
Polysiphonia olneyi,Florideophyceae
Ascortis fragilis,Insecta
Zirphaea crispata,Lecanoromycetes
Chiridotea coeca,Malacostraca
Edotia montosa,Malacostraca
Biloculina tubulosa,Tubothalamea
Miliolim bicornis,Insecta
Politolana concharum,Malacostraca
Syllis pallida,Polychaeta
Alcyonidium verrilli,Gymnolaemata
Scoloplos fragilis,Polychaeta
Callithamnion byssoides,Florideophyceae
Cythereis phalaropi,Ostracoda
Stilophora rhizoides,Phaeophyceae
Podoceropsis nitida,Malacostraca
Cythereis canadensis,Magnoliopsida
Cythereis concinna,Ostracoda
Cythereis villosa,Bivalvia
Cythereis vineyardensis,Ostracoda
Cytheridea americana,Aves
Cytheridea papillosa,Ostracoda
Cytheridea seminuda,Ostracoda
Cytherideis fasciata,Insecta
Loxoconcha guttuta,Ostracoda
Loxoconcha impressa,Ostracoda
Sarsicytheridea punctillata,Ostracoda
Sarsiella americana,Ostracoda
Xestolebris depressa,Clitellata
Rissoa arenaria,Aves
Salpa zonaria-cordiformis,Thaliacea
Stenopleustes latipes,Malacostraca
Ophioderma brevispinum,Ophiuroidea
Tharyx parvus,Polychaeta
Ampithoe longimana,Malacostraca
Odontosyllis lucifera,Negativicutes
Amphiporus ochraceus,Enopla
Epitonium rupicola,Gastropoda
Pinnixa sayana,Malacostraca
Turbonilla rathbuni,Gastropoda
Gobiosoma bosc,Actinopteri
Ophelia denticulata,Polychaeta
Styela sp91,Ascidiacea
Stegophryxus hyptius,Malacostraca
Cyrtopleura costata,Bivalvia
Periploma papyratium,Bivalvia
Fucus evanescens,Phaeophyceae
Acanthocythereis dunelmensis,Ostracoda
Sabellides pusilla,Polychaeta
Nemertean undetermined,Nemertea
Pallene brevirostris,Pycnogonida
Holocentrus adscensionis,Actinopteri
Epinephelus morio,Actinopteri
Cephalopholis fulva,Actinopteri
Epinephelus nigritus,Actinopteri
Balistes vetula,Actinopteri
Stegastes leucostictus,Actinopteri
Epinephelus adscensionis,Actinopteri
Epinephelus guttatus,Actinopteri
Paranthias furcifer,Actinopteri
Gymnothorax vicinus,Actinopteri
Exocoetidae ,Actinopteri
Psenes maculatus,Actinopteri
Halichoeres cyanocephalus,Actinopteri
Trinectes maculatus,Actinopteri
Rypticus saponaceus,Actinopteri
Holocentrus rufus,Actinopteri
Scorpaena plumieri,Actinopteri
Gymnothorax polygonius,Actinopteri
Haemulon sciurus,Actinopteri
Bodianus rufus,Actinopteri
Aulostomus maculatus,Actinopteri
Epinephelinae ,Actinopteri
Monacanthidae ,Actinopteri
Mugil curema,Actinopteri
Parexocoetus brachypterus,Actinopteri
Pomacentridae ,Actinopteri
Psenes cyanophrys,Actinopteri
Stephanolepis setifer,Actinopteri
Istiophoridae ,Actinopteri
Ostraciidae ,Actinopteri
Clinidae ,Actinopteri
Disintegrated fish-unidentifable,Trematoda
Sparidae ,Actinopteri
Clupeiformes ,Actinopteri
Hemiramphus balao,Actinopteri
Kyphosus incisor,Actinopteri
Serraninae ,Actinopteri
Euthynnus alletteratus,Actinopteri
Callechelys muraena,Actinopteri
Hemiramphidae ,Actinopteri
Abudefduf saxatilis,Actinopteri
Cypselurus comatus,Actinopteri
Holocentridae ,Actinopteri
Atherinidae ,Actinopteri
Hyporhamphus meeki,Actinopteri
Caranx dentex,Actinopteri
Salmoniformes ,Actinopteri
Coryphaena equiselis,Actinopteri
Myctophinae ,Teleostei
Paradiplogrammus bairdi,Actinopteri
Tylosurus acus,Actinopteri
Megalops atlanticus,Actinopteri
Pomacanthidae ,Actinopteri
Cheilopogon heterurus,Actinopteri
Cantherhines pullus,Actinopteri
Caproidae ,Actinopteri
Diaphus termophilus,Actinopteri
Sciaenidae ,Actinopteri
Uranoscopidae ,Actinopteri
Mugil cephalus,Actinopteri
Kyphosus sectatrix,Actinopteri
Trachinotus falcatus,Actinopteri
Agonostomus monticola,Actinopteri
Bregmaceros mcclellandii,Actinopteri
Lobotes surinamensis,Actinopteri
Elops saurus,Actinopteri
Brama dussumieri,Actinopteri
Melanostomiinae ,Actinopteri
Caranx ruber,Actinopteri
Microdesmidae ,Actinopteri
Canthidermis sufflamen,Actinopteri
Prognichthys occidentalis,Actinopteri
Polynemidae ,Actinopteri
Gadiformes ,Actinopteri
Menticirrhus littoralis,Actinopteri
Acentronura dendritica,Actinopteri
Centrobranchus nigroocellatus,Actinopteri
Cyclichthys spinosus,Actinopteri
Istiophorus platypterus,Actinopteri
Liopropomatinae ,Actinopteri
Plectrypops retrospinis,Actinopteri
Bregmaceros nectabanus,Actinopteri
Lampanyctinae ,Actinopterygii
Conodon nobilis,Actinopteri
Cosmocampus elucens,Actinopteri
Stromateoidei ,Actinopteri
Bryx dunckeri,Actinopteri
Hirundichthys rondeletii,Actinopteri
Carapidae ,Actinopteri
Cheilopogon furcatus,Actinopteri
Oligoplites saurus,Actinopteri
Strongylura marina,Actinopteri
Scomberesocidae ,Actinopteri
Bathycongrus dubius,Actinopteri
Microdesmus lanceolatus,Actinopteri
Coryphaenidae ,Actinopteri
Bregmacerotidae ,Actinopteri
Chaetodontidae ,Actinopteri
Hirundichthys affinis,Actinopteri
Canthidermis maculata,Actinopteri
Doratonotus megalepis,Actinopteri
Diodontidae ,Actinopteri
Pempheridae ,Actinopteri
Centropomidae ,Actinopteri
Ablennes hians,Actinopteri
Hypoatherina harringtonensis,Actinopteri
Micrognathus vittatus,Arachnida
Nomeidae ,Actinopteri
Engyophrys senta,Actinopteri
Platybelone argalus,Actinopteri
Myctophum obtusirostre,Actinopteri
Uraspis secunda,Actinopteri
Etelinae ,Actinopteri
Kathetostoma cubana,Insecta
Phtheirichthys lineatus,Actinopteri
Astronesthinae ,Actinopteri
Hygophum reinhardtii,Actinopteri
Microphis brachyurus,Actinopteri
Albula vulpes,Actinopteri
Tetraodontiformes ,Actinopteri
Neoscopelidae ,Actinopteri
Elopiformes ,Actinopteri
Bascanichthys scuticaris,Actinopteri
Gymnothorax kolpos,Actinopteri
Phialidium ,Hydrozoa
Themisto gaudichaudii,Malacostraca
Melicertum octostatum,Hydrozoa
Monoculodes edwardsi,Malacostraca
Neomysis americana,Malacostraca
Hippomedon serratus,Malacostraca
Euchaeta norvegica,Hexanauplia
Cyclothone ,Actinopteri
Euphausia gracilis,Malacostraca
Diphyidae ,Hydrozoa
Calycopsis typa,Hydrozoa
Aeginina ,Malacostraca
Anarhichas lupis,Actinopteri
Cirolana polita,Malacostraca
Pagurid megalops,Actinopteri
Gibberythrops ,Malacostraca
Phronima ,Malacostraca
Tessarabrachion occulatum,Malacostraca
Toxorchis kellneri,Hydrozoa
Leptocephalus ,Actinopteri
Oxycephalus ,Malacostraca
Salpa ,Thaliacea
Poralia ,Scyphozoa
Chrysopetalidae ,Polychaeta
Stenopleustes inermis,Malacostraca
Leptostraca ,Malacostraca
Scalibregmidae ,Polychaeta
Pholididae ,Actinopteri
Pleusmytes glaber,Squamata
Phrosina ,Malacostraca
Centrolophidae ,Actinopteri
Nematoscelis ,Malacostraca
Nematoscelis atlantica,Malacostraca
Pontophilius norvegicus,Mammalia
Ampelisca vadorum,Malacostraca
Chiridotea ,Malacostraca
Ampelisca aggasizi,Malacostraca
Thysanopoda monocantha,Malacostraca
Cavolina uncinata,Spirotrichea
Parapronoe parva,Malacostraca
Platyscelidae ,Malacostraca
Rhactostoma atlanticum,Hydrozoa
Addisonia paradoxa,Gastropoda
Thysanoessa raschi,Malacostraca
Sabellariidae ,Polychaeta
Diastylis quadrispinosa,Malacostraca
Melanogrammus aeglifinus,Actinopteri
Thysanopoda ,Malacostraca
Cavolina trispinosus,Insecta
Pyrosoma ,Thaliacea
Scina ,Malacostraca
Stylocheiron ,Malacostraca
Ogyrides ,Malacostraca
Parapronoe ,Malacostraca
Phronimella ,Malacostraca
Myoxocephalus octodecemspinosis,Actinopteri
Dipurena strangulata,Hydrozoa
Myoxocephalus ,Actinopteri
Psammonyx nobilis,Malacostraca
Thecosomata ,Gastropoda
Calamorhynchus ,Malacostraca
Vibilia ,Malacostraca
Sergestidae ,Malacostraca
Eucalanus elongata,Hexanauplia
Euclio cuspidata,Gastropoda
Phronimopsis ,Malacostraca
Primno ,Malacostraca
Tessarabrachion ,Malacostraca
Atolla ,Scyphozoa
Nematoscelis tenella,Malacostraca
Thamneus ,Malacostraca
Thysanopoda tricuspidata,Malacostraca
Acanthephyra haeckelii,Malacostraca
Gennades elegans,Insecta
Periphylla ,Scyphozoa
Nemichthys scolapaceous,Actinopteri
Dendraster ,Echinoidea
Staurophora mertensi,Bacillariophyceae
Stenopleustes gracilis,Malacostraca
Sternoptyx ,Actinopteri
Monoculodes intermedius,Malacostraca
Pontogenia inermis,Polychaeta
Moridae ,Actinopteri
Cyclosalpa polae,Thaliacea
Cavolina ,Gastropoda
Rhabdosoma ,Malacostraca
Canthigaster ,Actinopteri
Batea catherinensis,Malacostraca
Diastylis polita,Malacostraca
Pseudoleptocuma minor,Pauropoda
Rhachotropis halleri,Malacostraca
Brachyuran megalops,Actinopteri
Astacidea ,Malacostraca
Cryptopsaras couesi,Actinopteri
Edotea ,Malacostraca
Synidotea ,Malacostraca
Monocanthidae ,Actinopterygii
Sygnathus fuscus,Aves
Timo formosa,Flavobacteriia
Euclio pyrimidata,Gastropoda
Myoxocephalus aneaus,Actinopteri
Lumpenidae ,Teleostei
Heteropoda ,Arachnida
Glyptocephalus ,Actinopteri
Pleustes panoples,Malacostraca
Parapenaeus longirostris,Malacostraca
Sergia robusta,Malacostraca
Mysidopdis bigelowi,Malacostraca
Dulichia monocantha,Malacostraca
Acanthohasutorius millsi,Malacostraca
Bathyporeia parkeri,Malacostraca
Ampleisca macrocephala,Malacostraca
Athecata ,Hydrozoa
Penaeus ,Malacostraca
Cystisoma ,Malacostraca
Systellapsis ,Malacostraca
Erythrops ,Malacostraca
Paraphronima ,Malacostraca
Anapronoe reinhardti,Malacostraca
Euclio ,Gastropoda
Chrysaora quinquecirrha,Scyphozoa
Cavolina tricuspidata,Insecta
Thecata ,Hydrozoa
Chiridotea tuftsi,Malacostraca
Edotea trilobata,Malacostraca
Ampelisca liljeborgi,Malacostraca
Erythrops erythophthalma,Malacostraca
Anonyx liljeborgi,Malacostraca
Catablema vesicarum,Hydrozoa
Nyctiphanes ,Malacostraca
Cunina ,Hydrozoa
Palinuridae ,Malacostraca
Oxycephalidae ,Malacostraca
Erichthonius rubricornis,Malacostraca
Doliolina intermedium,Thaliacea
Rhizostomeae ,Scyphozoa
Synchelidium americanum,Malacostraca
Hippoglossus ,Actinopteri
Metamblyops ,Malacostraca
Trichopsetta ventralis,Actinopteri
Polinices triseriata,Gastropoda
Urophycis tenui,Actinopteri
Osmeridae ,Actinopteri
Eustomias ,Actinopteri
Scyllaris nearctus,Malacostraca
Edotea montosa,Malacostraca
Auxis rochei,Actinopteri
Euphausia recurva,Malacostraca
Apanthuretta magnifica,Insecta
Armandia maculata,Polychaeta
Automate evermanni,Malacostraca
Cossura delta,Insecta
Eudorella monodon,Mammalia
Goneplacidae ,Malacostraca
Magelona longicornis,Polychaeta
Nuculana acuta,Bivalvia
Onuphidae ,Polychaeta
Onuphis ,Polychaeta
Paralacydonia paradoxa,Polychaeta
Paraonides lyra,Polychaeta
Pardaliscidae ,Malacostraca
Podarke obscura,Polychaeta
Portunus spinicarpus,Malacostraca
Processidae ,Malacostraca
Tauberia gracilis,Dicotyledonae
Tharyx annulosus,Polychaeta
Xenanthura brevitelson,Malacostraca
Alternochelata ,Ostracoda
Anasimus ,Malacostraca
Aricidea jeffreysi,Polychaeta
Byblis affinis,Malacostraca
Callianassa latispina,Malacostraca
Ceratocephale ,Polychaeta
Cirrophorus lyriformis,Polychaeta
Heterospio longissima,Polychaeta
Litocorsa stremma,Polychaeta
Lumbrineris parvapedata,Polychaeta
Pagurus bullisi,Malacostraca
Sanguinolaria sanguinolenta,Bivalvia
Sarsiella ,Ostracoda
Solenocera vioscai,Malacostraca
Tetragonodon ,Ostracoda
Thyasira pygmaea,Bivalvia
Alpheidae ,Malacostraca
Apseudes ,Malacostraca
Paraprionospio pinnata,Polychaeta
Pennatulacea ,Anthozoa
Sigambra tentaculata,Polychaeta
Aglaophamus circinata,Polychaeta
Ampelisca abdita,Malacostraca
Ampelisca agassizi,Malacostraca
Ancistrosyllis ,Polychaeta
Chloeia viridis,Polychaeta
Harbansus paucichelatus,Ostracoda
Heterophoxus oculatus,Malacostraca
Pitar cordatus,Bivalvia
Sigambra bassi,Polychaeta
Solemya ,Bivalvia
Unciola serrata,Gastropoda
Amusium papyraceum,Bivalvia
Chaetozone gayheadia,Polychaeta
Cuspidaria media,Magnoliopsida
Dardanus insignis,Malacostraca
Episiphon sowerbyi,Scaphopoda
Eriopisa incisa,Malacostraca
Munida forceps,Malacostraca
Nicon ,Polychaeta
Polystira albida,Gastropoda
Porcellana ,Malacostraca
Porcellana sigsbeiana,Malacostraca
Stenocionops spinosissimus,Malacostraca
Anadara baughmani,Bivalvia
Aricidea taylori,Polychaeta
Callinectes similis,Malacostraca
Corbula swiftiana,Bivalvia
Mediomastus californiensis,Polychaeta
Niso aeglees,Gastropoda
Penaeus aztecus,Malacostraca
Pyrunculus caelatus,Gastropoda
Tellina versicolor,Bivalvia
Calappa sulcata,Malacostraca
Cerithiella ,Gastropoda
Sarsiella disparalis,Ostracoda
Amygdalum papyrium,Bivalvia
Aricidea neosuecica,Polychaeta
Euchone arenae,Polychaeta
Euchone incolor,Polychaeta
Glycera papillosa,Polychaeta
Leptochelia ,Malacostraca
Lumbrineris cruzensis,Polychaeta
Malacoceros indicus,Polychaeta
Ninoe ,Polychaeta
Notomastus americanus,Polychaeta
Notomastus hemipodus,Polychaeta
Poecilochaetus johnsoni,Polychaeta
Scoloplos rubra,Polychaeta
Synelmis ,Polychaeta
Aglaophamus lyrochaeta,Polychaeta
Ancistrosyllis matsunagaensis,Polychaeta
Antiobactrum brasiliensis,Polychaeta
Callianassa marginata,Malacostraca
Cossura brunnea,Polychaeta
Eunoe senta,Insecta
Leiopidae ,Malacostraca
Lumbrineris acuta,Polychaeta
Lysaretidae ,Polychaeta
Magelona pacifica,Gastropoda
Minuspio cirrobranchiata,Polychaeta
Nothria atlantisa,Polychaeta
Oxiopsis oxypleura,Insecta
Podarke agilis,Squamata
Salmoneus ,Malacostraca
Samythella eliasoni,Polychaeta
Schistomeringos longicornis,Polychaeta
Sthenolepis yhleni,Polychaeta
Tachytrypane jeffreysi,Polychaeta
Trichophoxus floridanus,Malacostraca
Drilonereis ,Polychaeta
Paraphoxus ,Malacostraca
Abra lioica,Bivalvia
Acmira catherinae,Polychaeta
Chaetopteridae ,Polychaeta
Crassinella martinicensis,Bivalvia
Dasybranchus ,Polychaeta
Diopatra tridentata,Hydrozoa
Diplodonta ,Bivalvia
Diplodonta soror,Bivalvia
Euchone rosea,Polychaeta
Eunice vittata,Polychaeta
Fabricia ,Polychaeta
Glottidia pyramidata,Lingulata
Gouldia cerina,Flavobacteriia
Hydroides protulicola,Polychaeta
Listriella ,Malacostraca
Mooreonuphis nebulosa,Insecta
Neomegamphopus ,Malacostraca
Paleanotus heteroseta,Polychaeta
Parandalia ,Polychaeta
Parvilucina multilineata,Bivalvia
Periploma orbiculare,Bivalvia
Philine sagra,Insecta
Polydora hartmanae,Magnoliopsida
Pomatoceros americanus,Polychaeta
Pseudophilomedes ,Ostracoda
Rutiderma ,Ostracoda
Sarsiellidae ,Ostracoda
Sphaerosyllis sublaevis,Polychaeta
Spiophanes wigleyi,Polychaeta
Syllis ferrugina,Polychaeta
Varicorbula operculata,Bivalvia
Aedicira belgicae,Polychaeta
Amaeana accraensis,Polychaeta
Brania furcelligera,Polychaeta
Eupanthalis kinbergi,Polychaeta
Langerhansia anops,Polychaeta
Natica canrena,Gastropoda
Nuculana amiata,Bivalvia
Oxyrhyncha ,Malacostraca
Paramphinome pulchella,Polychaeta
Pionosyllis malmgreni,Polychaeta
Sphaerosyllis fortuita,Polychaeta
Spiophanes longicirrus,Polychaeta
Sthenolepis japonica,Insecta
Spiochaetopterus costarum,Polychaeta
Abra aequalis,Bivalvia
Ampharete americana,Polychaeta
Anomalocardia auberiana,Bivalvia
Anthuridae ,Malacostraca
Asychis ,Polychaeta
Chone americana,Polychaeta
Drilonereis magna,Polychaeta
Haploscoloplos foliosus,Polychaeta
Natica ,Gastropoda
Sigambra wassi,Polychaeta
Tharyx dorsobranchialis,Polychaeta
Inermonephtys ,Polychaeta
Volvulella texasiana,Gastropoda
Metaphoxus frequens,Malacostraca
Rissoina cancellata,Gastropoda
Yoldia solenoides,Bivalvia
Alpheus amblyonyx,Malacostraca
Leptostylis ,Malacostraca
Skogsbergia lerneri,Ostracoda
